Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  [76] std::_Hashtable<long long, long long, std::allocator<long long>, std::__detail::_Identity, std::equal_to<long long>, std::hash<long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_find_before_node(unsigned long, long long const&, unsigned long) const [162] std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [246] std::vector<int, std::allocator<int> > const& std::__get_helper<0ul, std::vector<int, std::allocator<int> > const&>(std::_Tuple_impl<0ul, std::vector<int, std::allocator<int> > const&>&)
 [257] std::_Hashtable<long long, long long, std::allocator<long long>, std::__detail::_Identity, std::equal_to<long long>, std::hash<long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_uses_single_bucket(std::__detail::_Hash_node_base**) const [129] std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [137] __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >)
 [258] std::_Hashtable<long long, long long, std::allocator<long long>, std::__detail::_Identity, std::equal_to<long long>, std::hash<long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_begin() const [50] std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [274] int const* std::__miter_base<int const*>(int const*)
 [118] std::_Select1st<std::pair<std::vector<int, std::allocator<int> > const, int> >::operator()(std::pair<std::vector<int, std::allocator<int> > const, int> const&) const [55] void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [275] int const* std::__niter_base<int const*>(int const*)
 [120] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [136] std::_Rb_tree_iterator<std::pair<std::vector<int, std::allocator<int> > const, int> >::_Rb_tree_iterator(std::_Rb_tree_node_base*) [26] int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >)
  [47] std::_Rb_tree_node<std::pair<std::vector<int, std::allocator<int> > const, int> >::_M_valptr() const [249] std::_Rb_tree_iterator<std::pair<std::vector<int, std::allocator<int> > const, int> >::operator--() [111] int* std::__niter_base<int*>(int*)
 [284] std::initializer_list<int>::end() const [272] std::_Rb_tree_key_compare<std::less<std::vector<int, std::allocator<int> > > >::_Rb_tree_key_compare() [159] int* std::__niter_wrap<int*>(int* const&, int*)
 [285] std::initializer_list<int>::size() const [78] int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [52] int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&)
 [269] std::initializer_list<int>::begin() const [296] int* std::__uninitialized_copy<true>::__uninit_copy<int const*, int*>(int const*, int const*, int*) [213] std::__detail::_Hash_node<long long, false>* std::__to_address<std::__detail::_Hash_node<long long, false> >(std::__detail::_Hash_node<long long, false>*)
  [56] std::_Rb_tree_iterator<std::pair<std::vector<int, std::allocator<int> > const, int> >::operator*() const [241] std::_Rb_tree_const_iterator<std::pair<std::vector<int, std::allocator<int> > const, int> >::_Rb_tree_const_iterator(std::_Rb_tree_iterator<std::pair<std::vector<int, std::allocator<int> > const, int> > const&) [267] std::__detail::_Hash_node_base** std::__to_address<std::__detail::_Hash_node_base*>(std::__detail::_Hash_node_base**)
 [236] std::_Rb_tree_const_iterator<std::pair<std::vector<int, std::allocator<int> > const, int> >::_M_const_cast() const [14] bool std::__lexicographical_compare<false>::__lc<int const*, int const*>(int const*, int const*, int const*, int const*) [79] int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
 [172] std::map<std::vector<int, std::allocator<int> >, int, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::pair<std::vector<int, std::allocator<int> > const, int> > >::key_comp() const [6] std::map<std::vector<int, std::allocator<int> >, int, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::pair<std::vector<int, std::allocator<int> > const, int> > >::lower_bound(std::vector<int, std::allocator<int> > const&) [316] int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*)
 [153] std::hash<long long>::operator()(long long) const [169] std::map<std::vector<int, std::allocator<int> >, int, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::pair<std::vector<int, std::allocator<int> > const, int> > >::end() [160] int* std::__copy_move_a1<false, int const*, int*>(int const*, int const*, int*)
   [5] std::less<std::vector<int, std::allocator<int> > >::operator()(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&) const [297] std::map<std::vector<int, std::allocator<int> >, int, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::pair<std::vector<int, std::allocator<int> > const, int> > >::map() [161] int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*)
  [16] std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [4] std::map<std::vector<int, std::allocator<int> >, int, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::pair<std::vector<int, std::allocator<int> > const, int> > >::operator[](std::vector<int, std::allocator<int> > const&) [124] std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&)
  [25] std::vector<int, std::allocator<int> >::end() const [298] std::set<std::vector<int, std::allocator<int> >, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::vector<int, std::allocator<int> > > >::set() [64] int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
  [21] std::vector<int, std::allocator<int> >::size() const [88] std::pair<std::vector<int, std::allocator<int> > const, int>::pair<std::vector<int, std::allocator<int> > const&>(std::piecewise_construct_t, std::tuple<std::vector<int, std::allocator<int> > const&>, std::tuple<>) [317] int* std::uninitialized_copy<int const*, int*>(int const*, int const*, int*)
  [17] std::vector<int, std::allocator<int> >::begin() const [89] std::pair<std::vector<int, std::allocator<int> > const, int>::pair<std::vector<int, std::allocator<int> > const&, 0ul>(std::tuple<std::vector<int, std::allocator<int> > const&>&, std::tuple<>&, std::_Index_tuple<0ul>, std::_Index_tuple<>) [318] std::iterator_traits<int const*>::iterator_category std::__iterator_category<int const*>(int const* const&)
  [24] std::vector<int, std::allocator<int> >::max_size() const [95] std::pair<std::vector<int, std::allocator<int> > const, int>::~pair() [65] int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&)
 [252] std::_Rb_tree<std::vector<int, std::allocator<int> >, std::pair<std::vector<int, std::allocator<int> > const, int>, std::_Select1st<std::pair<std::vector<int, std::allocator<int> > const, int> >, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::pair<std::vector<int, std::allocator<int> > const, int> > >::size() const [202] std::pair<std::__detail::_Node_iterator<long long, true, false>, bool>::pair<std::__detail::_Node_iterator<long long, true, false>&, bool, true>(std::__detail::_Node_iterator<long long, true, false>&, bool&&) [319] int* std::__uninitialized_copy_a<int const*, int*, int>(int const*, int const*, int*, std::allocator<int>&)
 [173] std::_Rb_tree<std::vector<int, std::allocator<int> >, std::pair<std::vector<int, std::allocator<int> > const, int>, std::_Select1st<std::pair<std::vector<int, std::allocator<int> > const, int> >, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::pair<std::vector<int, std::allocator<int> > const, int> > >::key_comp() const [273] std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node_base*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node_base*&, std::_Rb_tree_node_base*&) [12] bool std::lexicographical_compare<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >)
 [191] std::__detail::_Hash_node<long long, false>* std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<long long, false> > >::operator()<long long const&>(long long const&) const [58] std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<std::pair<std::vector<int, std::allocator<int> > const, int> >*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<std::pair<std::vector<int, std::allocator<int> > const, int> >*&, std::_Rb_tree_node_base*&) [13] bool std::__lexicographical_compare_aux<int const*, int const*>(int const*, int const*, int const*, int const*)
 [148] std::__detail::_Hash_node<long long, false>::_M_next() const [248] std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node_base* const&, std::_Rb_tree_node_base*&) [15] bool std::__lexicographical_compare_impl<int const*, int const*, __gnu_cxx::__ops::_Iter_less_iter>(int const*, int const*, int const*, int const*, __gnu_cxx::__ops::_Iter_less_iter)
  [67] std::__detail::_Hash_code_base<long long, long long, std::__detail::_Identity, std::hash<long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_extract() const [242] std::tuple<std::vector<int, std::allocator<int> > const&>::tuple(std::tuple<std::vector<int, std::allocator<int> > const&>&&) [247] std::tuple_element<0ul, std::tuple<std::vector<int, std::allocator<int> > const&> >::type& std::get<0ul, std::vector<int, std::allocator<int> > const&>(std::tuple<std::vector<int, std::allocator<int> > const&>&)
 [192] std::__detail::_Hash_code_base<long long, long long, std::__detail::_Identity, std::hash<long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_hash_code(long long const&) const [243] std::tuple<std::vector<int, std::allocator<int> > const&>::tuple<true, true>(std::vector<int, std::allocator<int> > const&) [130] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
 [193] std::__detail::_Hash_code_base<long long, long long, std::__detail::_Identity, std::hash<long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_store_code(std::__detail::_Hash_node<long long, false>*, unsigned long) const [23] std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [122] unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
  [74] std::__detail::_Hash_code_base<long long, long long, std::__detail::_Identity, std::hash<long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_bucket_index(std::__detail::_Hash_node<long long, false> const*, unsigned long) const [33] std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [80] int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
 [184] std::__detail::_Hash_code_base<long long, long long, std::__detail::_Identity, std::hash<long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_bucket_index(long long const&, unsigned long, unsigned long) const [34] std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [320] int* std::copy<int const*, int*>(int const*, int const*, int*)
 [154] std::__detail::_Hash_code_base<long long, long long, std::__detail::_Identity, std::hash<long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_h1() const [51] std::vector<int, std::allocator<int> >::_S_use_relocate() [224] std::piecewise_construct_t const& std::forward<std::piecewise_construct_t const&>(std::remove_reference<std::piecewise_construct_t const&>::type&)
 [150] std::__detail::_Hash_code_base<long long, long long, std::__detail::_Identity, std::hash<long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_h2() const [11] void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [231] std::vector<int, std::allocator<int> > const& std::forward<std::vector<int, std::allocator<int> > const&>(std::remove_reference<std::vector<int, std::allocator<int> > const&>::type&)
 [217] std::__detail::_Hashtable_base<long long, long long, std::__detail::_Identity, std::equal_to<long long>, std::hash<long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, true, true> >::_M_eq() const [104] std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [112] int const& std::forward<int const&>(std::remove_reference<int const&>::type&)
